,Dalc,Fedu,Fjob,G1,G2,G3,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,nursery,paid,reason,romantic,school,schoolsup,sex,studytime,traveltime
891,2,1,services,14,14,14,1,services,T,2,2,yes,R,16,0,4,LE3,yes,4,4,mother,4,yes,yes,yes,no,home,yes,MS,no,F,1,1
892,3,3,at_home,10,11,10,3,services,T,4,0,yes,U,17,1,5,GT3,yes,4,5,mother,5,yes,no,yes,yes,course,no,MS,no,M,4,2
893,1,1,services,14,13,14,2,other,T,1,0,yes,U,16,0,5,GT3,yes,3,3,mother,1,yes,yes,yes,no,course,no,MS,no,F,2,1
894,1,2,other,17,16,16,2,services,T,2,0,yes,U,16,0,4,GT3,yes,2,5,mother,5,yes,no,yes,yes,course,yes,MS,no,F,1,1
895,5,2,other,6,7,7,1,other,T,5,12,yes,U,17,1,5,GT3,yes,3,5,father,1,no,yes,yes,no,course,yes,MS,no,M,1,1
896,1,3,other,14,12,13,4,other,T,5,8,yes,U,16,0,4,LE3,no,2,5,father,5,yes,yes,yes,no,course,no,MS,no,M,1,1
897,3,2,services,10,8,9,2,services,T,5,2,no,R,17,1,1,LE3,yes,3,5,mother,3,yes,no,yes,no,other,no,MS,no,M,4,3
898,1,1,other,14,14,14,1,other,T,1,0,yes,U,16,0,2,GT3,yes,2,1,other,5,yes,yes,yes,no,course,no,MS,yes,F,4,1
899,1,2,other,12,13,13,2,other,T,1,0,no,U,19,0,5,LE3,no,4,5,mother,1,yes,yes,yes,no,home,yes,MS,no,F,3,1
900,1,1,other,11,11,11,1,at_home,T,2,0,yes,R,17,0,4,GT3,yes,4,5,mother,5,yes,yes,no,no,reputation,yes,MS,no,F,1,2
901,2,3,services,11,9,10,3,at_home,T,4,8,yes,U,20,1,3,GT3,no,3,4,mother,3,yes,yes,yes,no,other,yes,MS,no,F,2,2
902,1,1,services,11,11,10,1,other,T,1,0,no,U,17,0,4,LE3,yes,3,3,father,3,yes,no,yes,no,course,yes,MS,no,F,3,1
903,1,2,other,10,9,9,2,other,T,2,0,no,R,17,1,4,GT3,yes,4,5,mother,5,yes,yes,no,no,course,no,MS,no,M,1,3
904,1,1,other,16,17,18,1,at_home,T,1,0,no,R,16,0,5,LE3,yes,3,2,father,1,yes,no,yes,no,course,no,MS,no,F,2,3
905,1,2,other,15,17,17,2,other,T,1,0,yes,R,17,0,5,GT3,yes,3,2,mother,1,yes,no,yes,no,reputation,no,MS,no,F,2,2
906,1,0,other,11,9,10,1,other,A,1,1,no,U,17,0,4,GT3,no,4,5,mother,4,yes,yes,yes,no,other,yes,MS,no,F,2,2
907,1,1,other,7,7,7,1,at_home,T,1,9,no,R,18,1,4,GT3,yes,3,2,mother,5,yes,yes,yes,no,other,yes,MS,no,F,2,1
908,1,1,other,8,6,8,3,other,T,3,0,yes,U,16,0,3,GT3,no,1,3,mother,1,yes,yes,yes,no,course,no,MS,no,F,1,1
909,1,2,at_home,7,6,7,3,services,T,4,2,no,U,16,0,3,GT3,no,1,3,mother,3,yes,yes,yes,no,course,no,MS,no,F,1,1
910,1,1,at_home,9,8,10,1,other,T,4,8,no,U,18,0,2,LE3,no,3,5,mother,3,yes,no,yes,no,reputation,no,MS,yes,F,2,2
911,2,4,teacher,14,16,16,4,health,T,3,0,yes,R,16,0,4,GT3,no,3,3,father,2,yes,yes,no,no,reputation,yes,MS,no,F,2,1
912,1,2,other,14,14,15,1,other,T,4,0,yes,R,16,0,5,LE3,no,4,5,mother,2,yes,yes,yes,no,reputation,no,MS,no,F,1,2
913,1,4,services,8,5,8,2,other,A,3,8,no,U,18,1,2,GT3,yes,3,2,father,1,yes,yes,yes,no,reputation,no,MS,no,F,2,1
914,1,1,services,8,7,0,2,other,T,1,0,yes,R,16,0,5,GT3,no,2,1,mother,2,yes,yes,yes,no,reputation,no,MS,no,M,2,2
915,1,1,other,6,8,8,1,at_home,T,3,6,no,U,16,0,4,LE3,yes,3,2,mother,5,yes,yes,yes,no,other,no,MS,no,F,2,3
916,1,3,services,8,10,10,2,at_home,T,1,0,yes,R,16,0,3,GT3,yes,3,3,mother,2,yes,yes,yes,no,other,no,MS,no,F,2,2
917,1,4,health,8,8,8,4,health,T,2,4,no,U,16,0,4,GT3,yes,3,4,mother,3,yes,yes,yes,no,course,yes,MS,no,F,2,1
918,5,4,health,5,6,6,4,at_home,T,5,2,yes,U,18,0,5,LE3,yes,5,5,mother,5,no,yes,yes,no,home,yes,MS,no,M,4,1
919,1,4,other,7,9,8,3,at_home,T,1,2,no,R,16,0,4,LE3,yes,2,1,mother,2,yes,no,no,no,other,no,MS,no,F,2,3
920,1,4,services,15,14,16,4,other,T,2,0,no,U,17,0,4,LE3,yes,4,3,mother,5,yes,yes,yes,no,home,no,MS,no,M,3,1
921,1,1,other,13,14,14,4,other,T,2,1,no,R,17,0,4,GT3,no,2,3,mother,5,yes,yes,yes,no,other,yes,MS,no,F,1,1
922,2,2,services,10,9,10,2,services,T,2,0,no,U,16,0,5,LE3,no,1,3,mother,3,yes,no,yes,no,other,no,MS,no,M,3,4
923,1,2,other,9,9,9,2,at_home,T,2,5,no,R,17,0,5,GT3,yes,1,3,mother,5,yes,yes,yes,yes,other,no,MS,no,F,1,1
924,1,4,services,11,11,11,4,services,T,2,1,no,U,16,0,5,LE3,yes,1,3,father,5,yes,no,yes,no,other,no,MS,no,F,1,2
925,5,3,services,7,10,9,3,services,T,5,8,yes,U,17,0,4,GT3,yes,1,4,mother,3,yes,yes,yes,no,home,no,MS,no,M,1,1
926,3,1,services,10,10,10,1,at_home,T,3,0,no,U,17,0,5,GT3,no,1,3,mother,1,yes,yes,yes,no,other,yes,MS,no,M,2,3
927,1,1,services,9,7,8,2,health,T,4,2,no,U,16,0,4,GT3,no,2,2,mother,5,yes,yes,no,no,other,yes,MS,no,M,2,2
928,1,1,services,14,15,16,2,other,T,1,0,no,U,16,0,3,LE3,no,2,2,mother,3,yes,yes,yes,no,other,yes,MS,no,F,2,1
929,2,4,health,11,12,12,4,teacher,T,5,0,no,U,16,0,4,LE3,yes,1,2,father,5,yes,yes,yes,no,other,no,MS,no,M,1,1
930,1,2,services,9,11,10,1,other,T,3,11,yes,R,15,0,5,GT3,yes,5,5,mother,5,yes,no,yes,no,course,no,MS,no,M,2,3
931,2,2,other,13,14,14,2,other,A,3,8,yes,U,15,0,5,LE3,yes,4,5,mother,5,yes,no,yes,no,reputation,no,MS,no,M,4,3
932,1,1,services,12,13,12,2,services,A,2,11,yes,U,15,0,4,LE3,no,3,3,mother,5,yes,yes,yes,no,course,no,MS,no,M,1,1
933,2,2,other,11,11,11,2,other,T,2,2,no,R,16,0,4,LE3,yes,3,3,mother,5,yes,no,no,no,course,yes,MS,no,F,3,1
934,2,1,other,9,10,10,4,other,T,2,8,yes,U,16,0,1,LE3,yes,2,4,mother,1,yes,yes,yes,no,home,no,MS,no,F,2,2
935,2,2,other,9,11,11,3,at_home,T,2,5,no,U,17,0,4,GT3,no,3,3,mother,1,yes,no,yes,no,home,yes,MS,no,F,1,2
936,1,2,other,11,9,11,2,other,T,1,0,no,R,17,0,5,GT3,no,1,3,mother,5,yes,no,yes,yes,other,no,MS,yes,F,2,2
937,1,4,services,10,11,12,4,teacher,T,4,1,no,U,16,0,5,GT3,yes,3,5,mother,5,yes,yes,yes,no,course,yes,MS,no,F,3,2
938,1,4,other,9,9,8,4,health,T,3,2,yes,R,17,3,3,GT3,no,3,3,father,5,yes,yes,yes,no,course,yes,MS,no,M,1,3
939,3,3,other,12,11,12,1,other,T,3,2,yes,R,17,0,5,LE3,no,1,2,father,5,yes,no,yes,no,course,yes,MS,no,M,1,2
940,3,4,other,8,9,8,3,services,T,4,8,yes,U,17,1,5,GT3,yes,4,4,mother,5,yes,yes,no,no,other,yes,MS,no,M,2,1
941,1,4,health,13,15,16,4,health,T,1,0,no,U,17,0,5,GT3,yes,2,5,father,5,yes,yes,yes,no,course,no,MS,no,F,2,1
942,2,1,at_home,10,11,11,4,other,T,1,0,no,R,16,0,4,LE3,no,1,2,father,2,yes,yes,yes,no,other,no,MS,no,M,1,1
943,1,1,at_home,11,10,11,1,at_home,A,2,2,yes,U,17,0,4,GT3,no,5,5,mother,3,yes,yes,yes,no,other,yes,MS,no,F,2,1
944,2,2,other,17,18,18,4,other,T,3,0,no,R,17,0,4,GT3,yes,3,3,mother,5,yes,yes,no,no,course,no,MS,yes,F,2,2
945,2,2,services,12,13,13,2,other,A,2,0,no,U,16,0,4,LE3,yes,1,2,father,5,yes,yes,no,no,course,yes,MS,no,M,2,2
946,2,2,other,13,14,13,3,other,T,2,0,no,U,17,0,4,GT3,yes,1,2,father,1,yes,yes,yes,yes,other,no,MS,no,M,2,2
947,3,1,other,9,9,10,1,other,T,4,2,yes,U,19,2,4,GT3,yes,4,3,mother,4,no,yes,yes,no,other,no,MS,no,M,2,1
948,1,0,other,11,11,12,1,other,A,1,4,no,U,17,0,4,LE3,no,1,2,mother,5,yes,no,yes,no,home,yes,MS,no,M,1,1
949,2,1,at_home,10,11,10,1,at_home,T,2,3,yes,R,17,0,3,GT3,yes,5,5,father,4,no,yes,yes,no,course,yes,MS,no,F,1,2
950,1,2,other,13,14,13,1,other,T,1,5,no,R,16,0,4,GT3,yes,3,4,father,3,yes,yes,no,no,home,yes,MS,yes,F,3,1
951,2,2,at_home,9,10,11,1,other,T,4,4,no,R,16,0,4,LE3,no,4,4,mother,5,yes,no,yes,no,course,no,MS,no,M,1,1
952,1,1,other,7,9,10,3,other,T,1,2,yes,R,17,3,5,GT3,yes,4,4,mother,5,yes,yes,no,no,course,yes,MS,no,F,2,2
953,3,2,other,8,13,10,2,other,T,5,0,yes,R,17,0,5,GT3,no,5,5,mother,5,no,no,yes,no,course,yes,MS,no,M,1,2
954,1,0,at_home,12,12,13,1,at_home,T,1,0,no,R,18,1,4,GT3,yes,3,2,other,4,yes,no,yes,no,course,no,MS,yes,M,1,3
955,1,1,services,10,9,10,1,other,T,3,0,yes,R,17,0,4,GT3,yes,5,5,mother,2,yes,yes,no,no,course,yes,MS,no,M,1,2
956,1,1,at_home,10,9,10,1,at_home,T,4,6,yes,U,18,0,4,LE3,yes,3,3,mother,5,yes,no,yes,no,course,no,MS,no,M,2,2
957,1,2,services,11,13,12,2,other,T,1,0,yes,R,16,0,5,LE3,no,4,3,father,1,yes,no,yes,no,course,yes,MS,no,F,2,1
958,2,2,other,7,0,0,2,other,T,3,0,yes,U,17,1,1,GT3,no,2,1,mother,5,yes,no,yes,no,course,yes,MS,no,M,1,1
959,2,2,other,11,9,10,3,services,T,3,2,no,R,16,0,4,GT3,no,5,5,father,5,yes,yes,yes,no,course,no,MS,no,M,1,2
960,2,1,other,10,10,9,1,at_home,T,4,0,yes,R,16,0,4,LE3,no,5,5,mother,5,yes,yes,yes,no,course,no,MS,no,M,1,2
961,2,1,other,9,7,9,1,services,T,3,2,no,R,18,1,5,GT3,yes,3,3,other,5,no,yes,yes,no,course,yes,MS,no,M,1,2
962,2,2,other,4,0,0,3,services,T,2,0,no,R,18,1,2,GT3,no,3,1,mother,5,no,yes,yes,no,course,no,MS,no,M,1,1
963,1,2,services,6,11,9,3,at_home,T,1,4,yes,U,19,3,3,GT3,no,2,1,mother,3,yes,no,yes,no,course,no,MS,no,M,1,2
964,1,3,at_home,4,8,8,3,at_home,T,3,9,yes,U,18,2,4,GT3,yes,4,5,mother,3,no,yes,yes,no,course,no,MS,no,M,2,1
965,2,2,services,7,8,8,2,services,T,4,6,yes,R,16,0,5,GT3,yes,4,3,mother,4,yes,yes,yes,no,course,yes,MS,no,M,1,2
966,1,1,other,8,9,9,2,at_home,T,3,4,yes,U,19,3,4,GT3,no,4,3,other,5,no,yes,no,no,course,yes,MS,no,M,1,2
967,1,2,at_home,5,5,7,3,services,A,1,8,yes,U,16,2,2,GT3,yes,5,5,mother,1,yes,no,yes,no,course,yes,MS,no,F,2,2
968,1,1,at_home,7,9,10,1,other,T,2,9,yes,U,17,0,4,GT3,yes,3,2,mother,5,yes,no,yes,no,course,no,MS,no,F,1,1
969,2,1,other,8,11,10,1,other,T,4,12,no,R,20,1,4,GT3,yes,4,3,other,4,no,yes,yes,no,course,yes,MS,no,M,1,2
970,3,3,services,10,11,10,4,services,A,4,8,no,R,18,0,5,GT3,yes,4,4,mother,2,yes,yes,yes,no,course,no,MS,no,F,1,1
971,5,2,other,9,10,11,3,other,T,5,8,no,R,18,0,2,GT3,yes,5,5,mother,5,yes,yes,no,no,course,no,MS,no,M,1,2
972,3,1,services,10,9,11,1,other,T,3,8,no,R,19,1,5,GT3,no,4,4,other,2,yes,yes,yes,no,home,no,MS,no,M,2,3
973,2,3,other,8,9,10,3,health,T,3,4,no,U,17,1,4,GT3,yes,5,4,mother,3,yes,yes,yes,no,course,no,MS,no,M,2,2
974,2,3,services,9,10,9,1,at_home,T,3,0,no,U,18,0,4,LE3,no,3,3,mother,3,no,yes,yes,no,course,yes,MS,no,M,1,1
975,3,1,other,8,9,10,1,other,T,3,4,no,R,19,1,4,GT3,yes,4,4,other,5,yes,yes,yes,no,home,no,MS,no,M,1,3
976,1,2,other,6,8,8,1,at_home,A,1,2,no,U,18,2,4,GT3,yes,3,3,mother,5,yes,no,yes,no,course,no,MS,no,F,2,2
977,1,1,other,6,8,7,1,at_home,A,1,0,no,U,19,0,1,LE3,yes,4,4,mother,5,no,no,yes,no,course,no,MS,no,F,1,1
978,1,2,other,8,6,0,2,other,T,1,0,no,R,18,1,5,GT3,no,5,5,mother,3,no,yes,yes,no,other,yes,MS,no,F,1,2
979,1,0,other,10,11,11,0,at_home,T,1,0,no,R,17,0,4,GT3,yes,4,3,mother,5,yes,yes,yes,no,course,no,MS,no,F,1,2
980,2,1,at_home,8,7,8,3,other,A,2,5,no,R,17,0,4,LE3,yes,2,3,other,3,no,no,yes,yes,course,no,MS,no,F,3,2
981,1,2,services,8,8,0,4,teacher,T,3,0,yes,U,17,0,5,GT3,yes,5,5,mother,5,yes,yes,yes,no,home,no,MS,yes,F,2,1
982,1,2,services,7,6,8,2,services,T,2,3,yes,R,18,1,2,LE3,yes,3,3,mother,4,yes,yes,yes,no,course,no,MS,no,F,2,1
983,1,1,at_home,8,10,9,4,health,T,1,0,no,U,17,0,3,GT3,yes,2,2,mother,5,yes,no,yes,no,course,yes,MS,no,F,1,1
984,1,2,other,7,10,10,1,at_home,T,1,0,no,U,17,0,5,LE3,no,5,1,father,3,yes,yes,yes,no,course,no,MS,no,F,1,1
985,2,1,other,7,8,7,1,other,T,2,3,yes,U,18,2,3,GT3,no,4,4,mother,5,yes,no,yes,no,course,yes,MS,no,F,2,3
986,1,2,at_home,12,13,14,2,services,T,1,2,yes,U,18,0,4,GT3,no,3,5,father,1,yes,yes,no,no,reputation,no,MS,no,F,2,2
987,1,3,services,11,12,13,3,services,T,1,0,no,U,17,0,4,GT3,yes,4,3,mother,4,yes,yes,yes,no,course,no,MS,no,F,1,2
988,1,2,other,12,13,14,1,at_home,A,2,0,no,U,18,0,4,LE3,no,4,3,mother,4,yes,yes,yes,no,reputation,no,MS,no,F,2,2
989,1,4,teacher,18,18,18,4,teacher,T,2,0,yes,U,18,0,4,GT3,no,3,5,mother,1,yes,yes,no,no,reputation,no,MS,no,F,2,2
990,1,4,other,17,17,17,4,services,T,1,3,yes,U,18,0,5,LE3,yes,4,5,mother,5,yes,yes,yes,no,reputation,no,MS,no,M,1,1
991,1,2,other,17,18,18,4,other,T,2,0,no,U,17,0,4,GT3,yes,3,3,mother,4,yes,yes,yes,no,course,no,MS,no,F,2,2
992,1,2,other,9,0,0,2,at_home,T,1,0,yes,R,18,1,4,GT3,no,3,3,mother,4,yes,no,yes,no,course,yes,MS,no,F,2,3
993,5,2,services,10,11,11,1,at_home,T,5,8,no,U,18,0,4,LE3,yes,1,4,mother,1,yes,no,no,no,home,no,MS,no,M,1,2
994,1,4,services,12,13,14,4,at_home,T,1,5,yes,R,18,0,2,GT3,yes,5,5,mother,1,yes,yes,yes,yes,other,yes,MS,no,M,1,3
995,3,1,services,12,13,14,1,other,T,4,4,no,R,17,0,4,GT3,no,2,3,father,4,no,no,no,no,other,no,MS,no,M,1,3
996,1,2,other,8,8,10,2,other,T,1,4,no,U,18,0,1,GT3,yes,3,1,mother,2,yes,yes,no,no,course,yes,MS,no,F,2,2
997,1,2,services,11,12,13,2,services,T,4,0,no,U,18,0,5,LE3,no,4,5,father,3,yes,yes,yes,no,course,yes,MS,no,F,3,2
998,1,2,other,5,0,0,4,teacher,A,1,0,yes,R,18,0,5,LE3,no,3,1,mother,5,yes,yes,yes,no,reputation,yes,MS,no,F,2,1
999,1,1,services,9,10,10,1,at_home,T,2,2,no,U,18,1,4,GT3,no,4,2,mother,2,no,no,yes,no,course,no,MS,no,F,2,3
1000,2,1,services,5,0,0,1,at_home,T,3,0,no,U,19,1,5,GT3,no,5,5,father,2,no,no,yes,no,other,no,MS,no,F,1,2
1001,3,2,other,18,18,18,4,teacher,T,1,0,no,U,17,0,4,GT3,no,2,3,father,5,yes,yes,yes,no,course,yes,MS,no,F,4,2
1002,1,1,other,11,11,12,2,services,A,2,5,yes,R,17,0,5,LE3,no,3,3,mother,2,yes,yes,yes,no,reputation,yes,MS,no,F,2,2
1003,1,1,services,8,10,11,1,at_home,A,2,2,no,U,18,0,5,LE3,no,2,3,mother,3,yes,no,yes,no,course,yes,MS,no,F,2,1
1004,1,2,at_home,11,11,12,1,at_home,T,1,0,no,U,18,0,4,GT3,yes,1,1,father,4,no,no,yes,no,course,no,MS,no,F,2,2
1005,1,1,at_home,8,0,0,1,at_home,A,4,0,yes,R,19,3,3,GT3,yes,5,4,other,1,no,no,yes,no,course,yes,MS,no,F,2,2
1006,1,2,other,14,14,15,2,services,T,1,5,no,R,18,0,4,GT3,no,2,1,mother,4,yes,yes,yes,no,home,yes,MS,no,F,3,2
1007,1,3,other,10,11,11,4,services,T,3,4,yes,R,17,1,4,GT3,yes,5,5,mother,2,yes,yes,no,yes,home,yes,MS,no,M,2,2
1008,1,3,services,10,10,10,3,services,T,1,0,no,U,18,0,5,GT3,yes,3,4,father,5,yes,no,yes,no,course,yes,MS,no,F,2,1
1009,1,4,services,12,12,12,4,teacher,T,2,2,yes,R,17,0,4,GT3,yes,3,3,father,5,yes,yes,yes,yes,other,no,MS,no,F,2,2
1010,1,2,other,15,14,15,3,services,A,2,0,no,U,17,0,1,LE3,no,2,3,mother,5,yes,no,yes,no,reputation,yes,MS,no,F,2,2
1011,1,1,services,14,13,14,1,other,T,2,2,no,U,18,0,3,LE3,no,3,2,father,3,yes,yes,no,no,home,yes,MS,no,M,1,2
1012,1,1,services,19,17,18,1,at_home,T,1,0,no,U,18,0,5,LE3,no,3,2,father,4,yes,yes,yes,no,course,no,MS,no,F,3,2
1013,1,2,other,16,15,15,1,at_home,A,4,0,no,R,18,0,4,LE3,no,3,4,mother,5,yes,no,yes,no,course,yes,MS,no,F,2,3
1014,1,3,services,13,12,13,3,services,T,3,6,no,U,18,0,4,GT3,yes,3,2,mother,3,yes,yes,yes,no,other,yes,MS,no,F,2,2
1015,1,4,at_home,15,14,15,4,at_home,T,1,4,yes,U,17,0,2,LE3,yes,3,4,mother,1,yes,yes,yes,no,course,yes,MS,no,F,2,1
1016,1,2,services,13,13,13,1,other,T,2,0,no,R,17,0,3,GT3,no,2,2,father,3,yes,no,no,no,course,no,MS,no,F,2,2
1017,2,3,other,8,10,9,1,at_home,T,4,0,no,R,18,0,3,GT3,yes,3,4,mother,3,yes,no,yes,yes,course,no,MS,no,M,2,2
1018,2,4,services,15,16,16,4,teacher,T,2,0,no,U,18,0,4,LE3,no,2,2,mother,5,yes,yes,yes,no,other,yes,MS,no,M,3,2
1019,1,1,services,8,8,9,1,other,T,2,0,no,R,17,1,5,GT3,yes,2,1,mother,1,yes,yes,yes,no,reputation,yes,MS,no,F,1,3
1020,1,3,services,10,10,10,2,at_home,T,2,0,no,U,18,0,5,GT3,yes,2,3,father,4,yes,yes,yes,no,course,yes,MS,no,F,1,2
1021,4,4,teacher,7,5,0,4,other,T,2,0,no,R,18,0,3,GT3,yes,2,2,father,5,yes,yes,no,no,other,yes,MS,no,F,2,3
1022,2,2,services,9,10,10,1,at_home,T,3,3,yes,R,18,0,4,LE3,yes,3,3,father,3,no,yes,yes,no,other,yes,MS,no,M,1,3
1023,1,2,at_home,10,11,12,2,other,T,1,8,yes,U,17,0,3,GT3,no,4,3,mother,3,yes,no,yes,no,home,yes,MS,no,F,3,1
1024,1,2,other,7,8,9,1,other,T,3,4,yes,R,17,0,3,GT3,no,5,5,mother,1,yes,yes,yes,no,course,no,MS,no,F,1,1
1025,1,4,other,15,17,17,4,other,T,1,0,no,R,18,0,5,LE3,no,4,4,mother,1,yes,yes,yes,no,reputation,no,MS,no,F,3,2
1026,1,1,other,10,11,12,1,other,T,2,4,no,R,18,0,4,GT3,no,3,2,mother,4,yes,yes,yes,no,home,no,MS,no,F,3,4
1027,1,1,other,7,8,9,1,at_home,T,1,4,no,R,19,1,4,GT3,yes,3,3,other,3,yes,yes,yes,no,course,yes,MS,no,F,2,2
1028,3,4,services,13,14,14,4,teacher,T,4,1,yes,R,18,0,5,LE3,no,4,3,mother,2,yes,yes,yes,no,course,no,MS,no,F,2,1
1029,1,3,other,16,16,16,3,other,T,2,1,no,U,18,0,4,GT3,no,1,3,mother,1,yes,yes,yes,no,home,yes,MS,no,F,2,1
1030,2,1,other,8,9,9,3,at_home,T,3,10,yes,R,17,0,4,GT3,yes,5,4,mother,1,yes,yes,no,no,reputation,no,MS,no,F,2,1
1031,1,4,teacher,17,18,19,4,teacher,T,4,4,yes,U,18,0,3,GT3,no,2,4,father,2,yes,yes,no,no,home,no,MS,no,M,2,1
1032,1,1,other,7,7,0,2,other,T,3,0,yes,R,18,0,4,GT3,no,4,3,mother,5,yes,yes,no,no,other,yes,MS,no,M,1,2
1033,1,3,services,14,15,16,2,other,T,1,4,yes,U,17,0,4,GT3,no,4,3,father,3,yes,yes,yes,no,home,no,MS,no,M,2,2
1034,1,1,services,5,8,0,1,other,T,3,0,no,R,19,1,4,GT3,no,3,2,mother,5,yes,no,yes,no,other,no,MS,no,M,1,2
1035,4,2,other,7,7,0,4,other,T,3,0,no,R,18,1,5,GT3,no,4,3,father,3,yes,no,yes,yes,home,no,MS,no,M,1,2
1036,1,2,other,14,17,15,2,at_home,T,3,0,no,R,18,0,5,GT3,no,3,3,mother,4,yes,no,yes,no,other,no,MS,no,F,3,2
1037,1,3,other,6,9,11,4,teacher,T,1,0,no,U,17,0,5,GT3,no,5,4,mother,1,yes,yes,yes,no,other,no,MS,no,F,2,2
1038,2,4,at_home,7,9,10,4,teacher,T,2,4,yes,R,18,0,4,GT3,yes,4,3,mother,5,yes,yes,yes,no,reputation,yes,MS,no,F,1,3
1039,1,3,other,10,11,10,2,services,T,2,4,yes,R,19,1,5,GT3,no,4,2,mother,5,yes,yes,no,no,course,no,MS,no,F,3,1
1040,1,1,services,15,15,16,3,teacher,T,1,4,no,U,18,0,4,LE3,yes,3,4,mother,1,yes,yes,yes,no,course,no,MS,no,F,2,1
1041,1,1,other,11,12,9,1,other,T,1,6,yes,U,18,0,1,GT3,no,1,1,mother,5,yes,no,yes,no,course,no,MS,no,F,2,2
1042,3,1,services,10,10,10,3,services,T,4,6,no,U,17,0,2,LE3,no,4,5,mother,2,yes,yes,no,no,course,no,MS,no,M,1,2
1043,3,2,other,10,11,11,3,services,T,4,4,no,R,18,0,4,LE3,no,4,1,mother,5,yes,yes,no,no,course,no,MS,no,M,1,3
